CODPARC;RAZAOSOCIAL;NOMEPARC;NOMECID;UF;CODREG;NOMEREG;NUNOTAPEDIDO;DTNEG;VLRPEDIDO;TOTAL_CAIXASPEDIDO;PESO_PEDIDO;NUNOTAVENDA;DTFATURAMENTO;VLRNOTA;TOTAL_CAIXASFATUR;PESO_NOTA;DTENTREGA;DIAS;FATURADOENTREGA;PEDIDOENTREGA;SEQUENCIA;STATUS;STATUS_DESC
579;SUPERMERCADO ALTERNATIVO LTDA;SUP. ALTERNATIVO-REDE SERIDO;Currais Novos;RN;10101200;RN - SERIDÓ 2;293189;2025-11-20 00:00:00;680.0;20;246.24;293802;2025-11-21 00:00:00;680.0;20;246.24;;1;;;1;0;Em Rota
1058;ADAMARA B BRITO DE OLIVEIRA;FRIGOVALE;Ceara-Mirim;RN;10101600;RN - SALINEIRA 1;288513;2025-11-05 00:00:00;548.36;11;138.024;289616;2025-11-07 00:00:00;548.36;11;138.024;2025-11-12 00:00:00;2;5;7;2;1;Entregue
617;VICENTE MEIRA JUNIOR;SUP. SAO VICENTE - R.SUPER SHOW;Natal;RN;10100101;RN - NATAL NORTE;292148;2025-11-17 00:00:00;657.72;35;378;292238;2025-11-17 00:00:00;657.72;35;378;;0;;;4;0;Em Rota
462;COMERCIAL VENANCIO LTDA;REDE MAIS REDINHA;Natal;RN;10100101;RN - NATAL NORTE;293449;2025-11-21 00:00:00;536.07;22;237.6;294068;2025-11-24 00:00:00;536.07;22;237.6;;3;;;3;0;Em Rota
110;SUPERMERCADO NORDESTAO LTDA;SUPERFACIL EMAUS;Parnamirim;RN;10100400;RN - PARNAMIRIM;290699;2025-11-11 00:00:00;945.96;19;31.236;292038;2025-11-17 00:00:00;945.96;19;31.236;2025-11-18 00:00:00;6;1;7;3;1;Entregue
550;SUPERMERCADO MEDEIROS LTDA;SUP. MEDEIROS  FILIAL LOJ 02-REDE RN;TOUROS;RN;10101600;RN - SALINEIRA 1;290003;2025-11-10 00:00:00;1230.01;35;302.88;293571;2025-11-21 00:00:00;1230.01;35;302.88;;11;;;2;0;Em Rota
539;REBOUCAS SUPERMERCADO LTDA;REBOUCAS ASSU;Acu;RN;10101300;RN - MOSSORÓ;293152;2025-11-20 00:00:00;1672.67;60;648;293565;2025-11-21 00:00:00;1672.67;60;648;;1;;;1;0;Em Rota
974;GONDIM E NOBERTO FAST FOOD LTDA;RAINHA DO PASTEL;Parnamirim;RN;10100400;RN - PARNAMIRIM;292663;2025-11-18 00:00:00;258.33;10;126.42;292891;2025-11-19 00:00:00;258.33;10;126.42;2025-11-21 00:00:00;1;2;3;2;1;Entregue
112;SUPERMERCADO NORDESTAO LTDA;SUPERFACIL ATACADO JOAO PESSOA;Joao Pessoa;PB;10200100;PB - JOÃO PESSOA;289402;2025-11-07 00:00:00;4422.06;116;469.866;290354;2025-11-10 00:00:00;4422.06;116;469.866;2025-11-12 00:00:00;3;2;5;31;1;Entregue
112;SUPERMERCADO NORDESTAO LTDA;SUPERFACIL ATACADO JOAO PESSOA;Joao Pessoa;PB;10200100;PB - JOÃO PESSOA;289409;2025-11-07 00:00:00;13529.1;410;2030.346;290520;2025-11-11 00:00:00;13319.1;400;1997.946;2025-11-12 00:00:00;4;1;5;46;1;Entregue
5886;J L DE MEDEIROS & ARAUJO LTDA;REDE MAIS LEVA MAIS ATACAREJO MACAU;Macau;RN;10101700;RN - SALINEIRA 2;290465;2025-11-11 00:00:00;17321.33;555;6244.11;290701;2025-11-12 00:00:00;17321.33;555;6244.11;2025-11-12 00:00:00;1;0;1;3;1;Entregue
721;L R PRODUTOS ALIMENTICIOS LTDA;PANIFICADORA SAO PEDRO;Caiçara do Norte;RN;10101700;RN - SALINEIRA 2;289313;2025-11-06 00:00:00;3136.12;99;657.58;289919;2025-11-07 00:00:00;2926.12;95;624.844;2025-11-11 00:00:00;1;4;5;33;1;Entregue
1281;COMERCIAL FONSECA LTDA;SUPERMERCADO N 01;Macaiba;RN;10100500;RN - MACAÍBA;292637;2025-11-18 00:00:00;1186.48;29;90.216;293086;2025-11-19 00:00:00;64.2;1;4.824;2025-11-21 00:00:00;1;2;3;1;1;Entregue
567;FRANCENILDO DANTAS;SUP. DANTAS - REDE SERIDO;CARNAUBA DOS DANTAS;RN;10101200;RN - SERIDÓ 2;291063;2025-11-12 00:00:00;1648.03;52;644.184;291605;2025-11-14 00:00:00;1648.03;52;644.184;2025-11-19 00:00:00;2;5;7;3;1;Entregue
2058;CENTRAL SUPERMERCADOS LTDA;NONATO ATACAREJO TIBAU;TIBAU;RN;10101400;RN - SUPERIOR MOSSOR;289430;2025-11-07 00:00:00;1662.76;47;320.408;289813;2025-11-07 00:00:00;300.0;10;78.24;2025-11-12 00:00:00;0;5;5;1;1;Entregue
2058;CENTRAL SUPERMERCADOS LTDA;NONATO ATACAREJO TIBAU;TIBAU;RN;10101400;RN - SUPERIOR MOSSOR;289430;2025-11-07 00:00:00;1662.76;47;320.408;289734;2025-11-07 00:00:00;1362.76;37;242.168;2025-11-12 00:00:00;0;5;5;19;1;Entregue
114;SUPERMERCADO NORDESTAO LTDA;SUPERFACIL MOEMA TINOCO PAJUCARA;Natal;RN;10100101;RN - NATAL NORTE;290939;2025-11-12 00:00:00;5382.9;103;1185.64;290958;2025-11-12 00:00:00;5382.9;103;1185.64;2025-11-14 00:00:00;0;2;2;6;1;Entregue
3825;BARBOZA & MELO LTDA;VAREJAO SUPERMERCADOS RANGEL PB;Joao Pessoa;PB;10200100;PB - JOÃO PESSOA;291479;2025-11-14 00:00:00;1645.25;87;544.752;291783;2025-11-14 00:00:00;1645.25;87;544.752;2025-11-18 00:00:00;0;4;4;11;1;Entregue
559;HBV DISTRIBUIDORA DE FRIOS LTDA;EXTREMOZ SUPERMERCADOS LJ 03 - G. C-ASA;Extremoz;RN;10100300;RN - EXTREMOZ;292159;2025-11-17 00:00:00;2191.2;70;388.32;292595;2025-11-18 00:00:00;2191.2;70;388.32;2025-11-19 00:00:00;1;1;2;9;1;Entregue
380;CLAUDIA CONCEICAO OLIVEIRA FAUSTINO FELIX;MERC. COBAL- REDE COMPREMAIS;AREIA;PB;10200500;PB - SUPERIOR CG 1;293443;2025-11-21 00:00:00;8020.8;275;2054.16;293672;2025-11-21 00:00:00;8020.8;275;2054.16;;0;;;14;0;Em Rota
855;S. GALVAO DINIZ COMERCIO VAREJISTA E ATACADISTA DE BEBIDAS E ALIMENTOS LTDA;QUALY EXPRESS - BERG;Campina Grande;PB;10200400;PB - CAMPINA GRANDE;288294;2025-11-04 00:00:00;38559.6;1230;5911.92;289548;2025-11-07 00:00:00;38559.6;1230;5911.92;2025-11-10 00:00:00;3;3;6;21;1;Entregue
3804;FRANCISCO ASSIS MOTA DAVID;MERC. CAPITAOZINHO CE;ITAPIPOCA;CE;10700100;CE - OPERADOR LOGÍST;290982;2025-11-12 00:00:00;2954.72;123;836.652;292065;2025-11-17 00:00:00;2954.72;123;836.652;;5;;;17;0;Em Rota
5252;A L LUCAS LTDA;ATACAREJO NOSSA SENHARA DE FATIMA;Natal;RN;10100101;RN - NATAL NORTE;290208;2025-11-10 00:00:00;872.52;29;152.952;290239;2025-11-10 00:00:00;872.52;29;152.952;2025-11-12 00:00:00;0;2;2;23;1;Entregue
496;ROSIVAN DUARTE MARINHO LTDA;SUP. SAO JOAO-REDE OESTE;APODI;RN;10101500;RN - AUTO-OESTE;289087;2025-11-06 00:00:00;1296.36;17;136.248;289686;2025-11-07 00:00:00;1232.16;16;131.424;2025-11-14 00:00:00;1;7;8;7;1;Entregue
539;REBOUCAS SUPERMERCADO LTDA;REBOUCAS ASSU;Acu;RN;10101300;RN - MOSSORÓ;289022;2025-11-06 00:00:00;959.16;24;175.08;289722;2025-11-07 00:00:00;959.16;24;175.08;2025-11-10 00:00:00;1;3;4;7;1;Entregue
675;FABIANO M D DE ARAUJO;SUP. PAGUE MENOS-R. VALOR REAL;Caico;RN;10101200;RN - SERIDÓ 2;293373;2025-11-21 00:00:00;343.44;15;113.544;293792;2025-11-21 00:00:00;343.44;15;113.544;;0;;;5;0;Em Rota
6065;NORDESTE ATACAREJO LTDA;NORDESTE ATACAREJO QUEIROZ - MACAU PROF. COIMBRA;Macau;RN;10101700;RN - SALINEIRA 2;293434;2025-11-21 00:00:00;2116.8;90;704.16;293597;2025-11-21 00:00:00;2116.8;90;704.16;;0;;;3;0;Em Rota
631;COMERCIAL DE ALIMENTOS BIS LTDA;SUP. BIS NATAL - R.SUPER SHOW;Natal;RN;10100103;RN - NATAL OESTE;292079;2025-11-17 00:00:00;751.68;40;432;292520;2025-11-18 00:00:00;751.68;40;432;2025-11-19 00:00:00;1;1;2;4;1;Entregue
679;AILTON CORTEZ DANTAS;MERC. DO BREJO-R. VALOR REAL;Currais Novos;RN;10101200;RN - SERIDÓ 2;293358;2025-11-21 00:00:00;268.6;12;133.284;293799;2025-11-21 00:00:00;268.6;12;133.284;;0;;;6;0;Em Rota
2022;NEVOARN INDUSTRIA TEXTIL LTDA;NEVOARN;Monte Alegre;RN;10101000;RN - AGRESTE 2;287859;2025-11-03 00:00:00;7187.7;1350;1350;291556;2025-11-14 00:00:00;6620.25;1050;1050;2025-11-17 00:00:00;11;3;14;2;1;Entregue
992;J. M. DE ARAUJO MERCEARIA;SUPERBOX MARIA DAS GRACAS;JARDIM DO SERIDO;RN;10101200;RN - SERIDÓ 2;291062;2025-11-12 00:00:00;2521.28;67;292.932;291852;2025-11-14 00:00:00;114.72;2;10.128;2025-11-19 00:00:00;2;5;7;1;1;Entregue
4162;M J DE OLIVEIRA;SUPERMERCADO JCN;Serra Caiada;RN;10101800;RN - TRAIRI;289306;2025-11-06 00:00:00;2139.96;45;338.784;289870;2025-11-07 00:00:00;1963.56;42;312.504;2025-11-10 00:00:00;1;3;4;26;1;Entregue
964;A. S. DE OLIVEIRA REVOREDO;MERC. DA FEIRA-ROCAS;Natal;RN;10100104;RN - NATAL LESTE;291214;2025-11-13 00:00:00;1063.52;47;323.308;291246;2025-11-13 00:00:00;1063.52;47;323.308;2025-11-14 00:00:00;0;1;1;17;1;Entregue
1280;MCA COMERCIO DE ALIMENTOS LTDA;O ATACADINHO MCA - PB;Joao Pessoa;PB;10200100;PB - JOÃO PESSOA;291461;2025-11-14 00:00:00;3266.16;99;339.312;291777;2025-11-14 00:00:00;3266.16;99;339.312;2025-11-17 00:00:00;0;3;3;19;1;Entregue
3123;WISH S.A.;WISH NATAL;Natal;RN;10100104;RN - NATAL LESTE;290278;2025-11-10 00:00:00;1190.48;14;36.868;290510;2025-11-11 00:00:00;1190.48;14;36.868;2025-11-12 00:00:00;1;1;2;4;1;Entregue
699;COMERCIAL J. M. LTDA;SUP. ECONOMICO JC;Joao Camara;RN;10101700;RN - SALINEIRA 2;289140;2025-11-06 00:00:00;758.9;35;378;289796;2025-11-07 00:00:00;758.9;35;378;2025-11-12 00:00:00;1;5;6;4;1;Entregue
561;HBV DISTRIBUIDORA DE FRIOS LTDA;EXTREMOZ SUPERMERCADOS LJ 04 - G. C-ASA;Extremoz;RN;10100300;RN - EXTREMOZ;292160;2025-11-17 00:00:00;2520.73;100;585.384;292596;2025-11-18 00:00:00;2520.73;100;585.384;2025-11-19 00:00:00;1;1;2;10;1;Entregue
4593;CRIS ATACADISTA - COMERCIAL DE ATACADO E VAREJO DE ALIMENTOS;CRIS ATACADISTA CE;CAUCAIA;CE;10700100;CE - OPERADOR LOGÍST;288760;2025-11-05 00:00:00;2586.78;77;405.768;290604;2025-11-11 00:00:00;2586.78;77;405.768;;6;;;33;0;Em Rota
917;LUCIA DE FATIMA DE A MEDEIROS;MERC. BOM PRECO;CERRO CORA;RN;10101100;RN - SERIDÓ 1;291367;2025-11-13 00:00:00;990.72;31;203.544;291694;2025-11-14 00:00:00;990.72;31;203.544;2025-11-20 00:00:00;1;6;7;17;1;Entregue
1333;AZEVEDO CRUZ SUPERMERCADO LTDA;ALEX SUPERMERCADO SP POTENGI-COMPRECLUBE;São Paulo do Potengi;RN;10101800;RN - TRAIRI;291432;2025-11-13 00:00:00;1240.01;100;648;293834;2025-11-21 00:00:00;1240.01;100;648;;8;;;2;0;Em Rota
5472;COMERCIAL PRAIAS BELAS LTDA;FAVORITO ATACAREJO AYRTON SENNA;Parnamirim;RN;10100400;RN - PARNAMIRIM;292937;2025-11-19 00:00:00;3136.03;95;1165.38;294097;2025-11-24 00:00:00;3136.03;95;1165.38;;5;;;3;0;Em Rota
4930;2T CONVENIENCIA LTDA;2T CONVENIENCIA;RIO DO FOGO;RN;10101600;RN - SALINEIRA 1;290886;2025-11-12 00:00:00;610.2;15;93.84;293581;2025-11-21 00:00:00;610.2;15;93.84;;9;;;13;0;Em Rota
622;SUPERMERCADO MONTEALEGRENSE LTDA;MONTEALEGRENSE I JOAO PAIVA - R.SUPER SHOW;Monte Alegre;RN;10101000;RN - AGRESTE 2;288719;2025-11-05 00:00:00;771.48;34;204.936;291559;2025-11-14 00:00:00;771.48;34;204.936;2025-11-17 00:00:00;9;3;12;9;1;Entregue
1329;ATUAL SUPERMERCADO LTDA;ATUAL SUPERMERCADO-COMPRECLUBE;SANTA MARIA;RN;10101800;RN - TRAIRI;289477;2025-11-07 00:00:00;3109.46;184;1262.208;290284;2025-11-10 00:00:00;3109.46;184;1262.208;2025-11-13 00:00:00;3;3;6;5;1;Entregue
768;J. I. C. DE CARVALHO;ATACAREJO SANTA RITA;Santa Cruz;RN;10101800;RN - TRAIRI;289474;2025-11-07 00:00:00;620.0;50;324;289860;2025-11-07 00:00:00;620.0;50;324;2025-11-11 00:00:00;0;4;4;1;1;Entregue
540;REBOUCAS SUPERMERCADO LTDA;REBOUCAS ALTO DE SAO MANOEL;Mossoro;RN;10101300;RN - MOSSORÓ;293149;2025-11-20 00:00:00;2230.22;80;864;293563;2025-11-21 00:00:00;2230.22;80;864;;1;;;1;0;Em Rota
3804;FRANCISCO ASSIS MOTA DAVID;MERC. CAPITAOZINHO CE;ITAPIPOCA;CE;10700100;CE - OPERADOR LOGÍST;291091;2025-11-13 00:00:00;119.04;2;21.456;292067;2025-11-17 00:00:00;119.04;2;21.456;;4;;;1;0;Em Rota
463;SUPERMERCADOS MJ DE GOIS LTDA;REDE MAIS MJ SELECT PARNAMIRIM;Parnamirim;RN;10100400;RN - PARNAMIRIM;293136;2025-11-20 00:00:00;1534.08;26;55.722;293745;2025-11-21 00:00:00;1470.0;25;54.078;;1;;;23;0;Em Rota
5886;J L DE MEDEIROS & ARAUJO LTDA;REDE MAIS LEVA MAIS ATACAREJO MACAU;Macau;RN;10101700;RN - SALINEIRA 2;289975;2025-11-10 00:00:00;12979.86;406;2445.996;290543;2025-11-12 00:00:00;12196.26;391;2365.356;2025-11-12 00:00:00;2;0;2;65;1;Entregue
509;QUEIROZ ATACADAO LTDA;QUEIROZ ATACADAO LESTE OESTE NOVO;Mossoro;RN;10101300;RN - MOSSORÓ;289029;2025-11-06 00:00:00;2441.1;61;270.444;289587;2025-11-07 00:00:00;2441.1;61;270.444;2025-11-10 00:00:00;1;3;4;16;1;Entregue
698;SUPERMERCADO RODRIGUES COMERCIO LTDA;MERC.RODRIGUES;Santa Cruz;RN;10101800;RN - TRAIRI;293440;2025-11-21 00:00:00;10327.04;258;1407.072;294049;2025-11-24 00:00:00;10264.16;256;1405.968;;3;;;44;0;Em Rota
3974;MANOEL TEOFILO DOS SANTOS NETO;MANOEL PORTEIRO FUNCIONARIO;Macaiba;RN;10100500;RN - MACAÍBA;288516;2025-11-05 00:00:00;207.03;6;75.852;288871;2025-11-05 00:00:00;207.04;6;75.852;2025-11-07 00:00:00;0;2;2;3;1;Entregue
441;COMERCIAL VENANCIO LTDA;REDE MAIS CURRAIS NOVOS LJ 02;Currais Novos;RN;10101200;RN - SERIDÓ 2;291070;2025-11-12 00:00:00;2095.8;78;919.764;291750;2025-11-14 00:00:00;1985.53;74;869.196;2025-11-19 00:00:00;2;5;7;10;1;Entregue
261;DISTRIBUIDORA DE ALIMENTOS MAR VERMELHO LTDA;MAR VERMELHO CEASA LJ 40;Natal;RN;10100102;RN - NATAL SUL;289228;2025-11-06 00:00:00;6615.71;566;3570.494;290489;2025-11-11 00:00:00;6615.71;566;3570.494;2025-11-12 00:00:00;5;1;6;18;1;Entregue
4348;FERNANDES E LIMA LTDA;CONVENIENCIA DO PRIMO;LAGOA DE PEDRAS;RN;10101000;RN - AGRESTE 2;290418;2025-11-10 00:00:00;630.0;21;95.076;291560;2025-11-14 00:00:00;630.0;21;95.076;2025-11-19 00:00:00;4;5;9;18;1;Entregue
554;V & V - SUPERMERCADO LTDA;SUP. BARRETAO - REDE RN;Natal;RN;10100103;RN - NATAL OESTE;290426;2025-11-11 00:00:00;2729.16;59;325.296;290588;2025-11-11 00:00:00;2547.0;55;300;2025-11-12 00:00:00;0;1;1;34;1;Entregue
4259;MARIA CLARA DA SILVA  LTDA;ATACAREJO SANTA CLARA;Santa Cruz;RN;10101800;RN - TRAIRI;290745;2025-11-11 00:00:00;784.29;30;379.26;291687;2025-11-14 00:00:00;784.29;30;379.26;2025-11-18 00:00:00;3;4;7;3;1;Entregue
464;COMERCIAL VENANCIO LTDA;REDE MAIS JUCURUTU;Jucurutu;RN;10101100;RN - SERIDÓ 1;291072;2025-11-12 00:00:00;180.44;7;79.284;291690;2025-11-14 00:00:00;180.44;7;79.284;2025-11-19 00:00:00;2;5;7;3;1;Entregue
103;SUPERMERCADO NORDESTAO LTDA;NORDESTAO LAGOA NOVA LJ 3;Natal;RN;10100102;RN - NATAL SUL;291445;2025-11-13 00:00:00;1554.38;57;667.176;292147;2025-11-17 00:00:00;1554.38;57;667.176;2025-11-18 00:00:00;4;1;5;8;1;Entregue
5680;MFM ATACADISTA LTDA;MFM ATACADISTA - SHOW DE PREÇO;AREIA BRANCA;RN;10101400;RN - SUPERIOR MOSSOR;288992;2025-11-06 00:00:00;2500.92;92;341.664;289731;2025-11-07 00:00:00;2500.92;94;341.664;;1;;;9;5;Retorno de Rota (Reentrega)
882;TERCIO BEZERRA DE CARVALHO;MERC. DA VOVO;Natal;RN;10100104;RN - NATAL LESTE;290968;2025-11-12 00:00:00;259.9;10;113.196;291182;2025-11-13 00:00:00;259.9;10;113.196;2025-11-14 00:00:00;1;1;2;8;1;Entregue
2006;ANA M OLIVEIRA DA SILVA;KITANDA SAO FRANCISCO;TAIPU;RN;10101600;RN - SALINEIRA 1;288844;2025-11-05 00:00:00;1575.32;54;393.912;289645;2025-11-07 00:00:00;1511.12;53;389.088;2025-11-12 00:00:00;2;5;7;16;1;Entregue
537;REBOUCAS SUPERMERCADO LTDA;REBOUCAS SANTO ANTONIO;Mossoro;RN;10101300;RN - MOSSORÓ;293155;2025-11-20 00:00:00;1587.85;43;317.004;293970;2025-11-24 00:00:00;117.84;2;3.288;;4;;;1;0;Em Rota
639;J C RODRIGUES MERCADINHO;SUP. ANGICANO - REDE SUPERCOP;Natal;RN;10100102;RN - NATAL SUL;289073;2025-11-06 00:00:00;899.16;11;82.176;289111;2025-11-06 00:00:00;899.16;11;82.176;2025-11-07 00:00:00;0;1;1;3;1;Entregue
3978;AMORIM E CIA LTDA;O BARATAO DAS EMBALAGENS MOSSORO;Mossoro;RN;10101300;RN - MOSSORÓ;291485;2025-11-14 00:00:00;515.8;25;82.2;291850;2025-11-14 00:00:00;515.8;25;82.2;2025-11-19 00:00:00;0;5;5;2;1;Entregue
1300;LUIZ GUEDES SOBRINHO LTDA;SUP. GUEDES;PATOS;PB;10200800;PB - PATOS;291456;2025-11-14 00:00:00;9905.3;240;1212.798;291665;2025-11-14 00:00:00;9534.5;238;1161.438;2025-11-18 00:00:00;0;4;4;43;1;Entregue
824;COMERCIAL BOM PRECO PARAZINHO LTDA;COMERCIAL BOM PRECO PARAZINHO;Parazinho;RN;10101700;RN - SALINEIRA 2;289071;2025-11-06 00:00:00;950.04;22;105.324;290024;2025-11-10 00:00:00;59.52;1;10.728;2025-11-11 00:00:00;4;1;5;1;1;Entregue
111;SUPERMERCADO NORDESTAO LTDA;SUPERFACIL RODOVIARIA;Natal;RN;10100103;RN - NATAL OESTE;290740;2025-11-11 00:00:00;825.48;33;78.624;292047;2025-11-17 00:00:00;825.48;33;78.624;2025-11-19 00:00:00;6;2;8;2;1;Entregue
939;R A B DA SILVA LTDA;RABFRIOS;Natal;RN;10100103;RN - NATAL OESTE;288196;2025-11-04 00:00:00;1079.08;27;300.564;288647;2025-11-05 00:00:00;852.28;17;196.144;2025-11-06 00:00:00;1;1;2;4;1;Entregue
101;SUPERMERCADO NORDESTAO LTDA;NORDESTAO ALECRIM LJ 1;Natal;RN;10100104;RN - NATAL LESTE;291444;2025-11-13 00:00:00;1080.34;43;490.188;292146;2025-11-17 00:00:00;1080.34;43;490.188;;4;;;8;0;Em Rota
786;JOAO MARIA SOBRINHO;SUP. SANTA CRUZ;Santa Cruz;RN;10101800;RN - TRAIRI;289301;2025-11-06 00:00:00;1480.84;36;245.928;289873;2025-11-07 00:00:00;1187.56;31;204.096;2025-11-11 00:00:00;1;4;5;19;1;Entregue
572;SUPERMERCADO UNIAO DO SERIDO LTDA;MERCADO UNIAO - REDE SERIDO;Caico;RN;10101200;RN - SERIDÓ 2;293219;2025-11-20 00:00:00;1020.02;30;369.36;293791;2025-11-21 00:00:00;1020.02;30;369.36;;1;;;1;0;Em Rota
572;SUPERMERCADO UNIAO DO SERIDO LTDA;MERCADO UNIAO - REDE SERIDO;Caico;RN;10101200;RN - SERIDÓ 2;293218;2025-11-20 00:00:00;279.0;5;53.64;293790;2025-11-21 00:00:00;279.0;5;53.64;;1;;;1;0;Em Rota
545;EDNA TELMA BEZERRA SANTOS;MERC. BARRACAO REDE RN;Natal;RN;10100101;RN - NATAL NORTE;289989;2025-11-10 00:00:00;603.6;16;142.608;290243;2025-11-10 00:00:00;603.6;16;142.608;2025-11-12 00:00:00;0;2;2;3;1;Entregue
585;SUPERMERCADO NOVA OPCAO LTDA;SUP. NOVA OPCAO - REDE SERIDO;SAO VICENTE;RN;10101100;RN - SERIDÓ 1;291211;2025-11-13 00:00:00;105.93;3;32.4;291693;2025-11-14 00:00:00;105.93;3;32.4;2025-11-19 00:00:00;1;5;6;1;1;Entregue
2430;ALRIBERTO NASCIMENTO VITAL;ALRIBERTO NASCIMENTO FUNCIONARIO;Sao Goncalo do Amarante;RN;10100200;RN - SÃO GONÇALO AMA;288383;2025-11-04 00:00:00;36.49;1;12.642;288429;2025-11-04 00:00:00;36.49;1;12.642;2025-11-04 00:00:00;0;0;0;1;1;Entregue
424;SUPERMERCADO TODO DIA LTDA;SUP. TODO DIA LJ 02-SBC ATACADO;Extremoz;RN;10100300;RN - EXTREMOZ;288303;2025-11-04 00:00:00;1099.8;34;410.526;288578;2025-11-05 00:00:00;1099.8;34;410.526;2025-11-07 00:00:00;1;2;3;8;1;Entregue
6070;PLURAL DISTRIBUIDORA DE ALIMENTOS LTDA;PLURAL DISTRIB. DE ALIMENTOS CE;Fortaleza;CE;10700100;CE - OPERADOR LOGÍST;293267;2025-11-21 00:00:00;80.04;2;16.284;293294;2025-11-21 00:00:00;80.04;2;16.284;;0;;;2;0;Em Rota
939;R A B DA SILVA LTDA;RABFRIOS;Natal;RN;10100103;RN - NATAL OESTE;292332;2025-11-17 00:00:00;879.12;38;329.166;292513;2025-11-18 00:00:00;879.12;38;329.166;2025-11-19 00:00:00;1;1;2;3;1;Entregue
505;HIPER QUEIROZ LTDA;QUEIROZ CARAUBAS;CARAUBAS;RN;10101500;RN - AUTO-OESTE;293259;2025-11-21 00:00:00;1265.52;37;273.648;293979;2025-11-24 00:00:00;128.16;2;3.288;;3;;;1;0;Em Rota
463;SUPERMERCADOS MJ DE GOIS LTDA;REDE MAIS MJ SELECT PARNAMIRIM;Parnamirim;RN;10100400;RN - PARNAMIRIM;287852;2025-11-03 00:00:00;912.01;40;312.96;288314;2025-11-04 00:00:00;912.01;40;312.96;2025-11-05 00:00:00;1;1;2;3;1;Entregue
422;COMERCIAL BRAZAO & SANTOS LTDA;SUP. POTIGUAR LJ 02 MACAIBA-SBC ATACAD;Macaiba;RN;10100500;RN - MACAÍBA;292957;2025-11-19 00:00:00;588.04;28;302.4;292982;2025-11-19 00:00:00;588.04;28;302.4;2025-11-21 00:00:00;0;2;2;4;1;Entregue
294;NOVO ATACADO COMERCIO DE ALIMENTOS LTDA;NOVO ATACAREJO MORENO PE CD 600;Moreno;PE;10300300;PE - ESQUERDA RECIFE;290591;2025-11-11 00:00:00;73944.06;1740;2860.56;292883;2025-11-19 00:00:00;73944.06;1740;2860.56;;8;;;4;0;Em Rota
5472;COMERCIAL PRAIAS BELAS LTDA;FAVORITO ATACAREJO AYRTON SENNA;Parnamirim;RN;10100400;RN - PARNAMIRIM;290636;2025-11-11 00:00:00;6996.36;132;335.358;291251;2025-11-13 00:00:00;6996.36;119;335.358;2025-11-14 00:00:00;2;1;3;47;1;Entregue
5606;SUPERMERCADO NORDESTAO LTDA;NORDESTAO ABOLICAO IV;Mossoro;RN;10101300;RN - MOSSORÓ;292190;2025-11-17 00:00:00;1471.32;40;244.272;293524;2025-11-21 00:00:00;1471.32;40;244.272;;4;;;13;0;Em Rota
721;L R PRODUTOS ALIMENTICIOS LTDA;PANIFICADORA SAO PEDRO;Caiçara do Norte;RN;10101700;RN - SALINEIRA 2;289048;2025-11-06 00:00:00;1649.15;63;715.476;290083;2025-11-10 00:00:00;21.79;1;10.442;2025-11-11 00:00:00;4;1;5;1;1;Entregue
2009;FABIO RIBEIRO DE BRITO;ATACADO VITAL;SAO MIGUEL GOSTOSO;RN;10101600;RN - SALINEIRA 1;289207;2025-11-06 00:00:00;1018.67;40;436.38;289625;2025-11-07 00:00:00;1018.67;40;436.38;2025-11-14 00:00:00;1;7;8;4;1;Entregue
4933;PS ATACAREJO SANTO ANTONIO LTDA;ATACAREJO SANTO ANTONIO;Santo Antônio;RN;10101000;RN - AGRESTE 2;291433;2025-11-13 00:00:00;2117.14;104;1126.988;292003;2025-11-17 00:00:00;98.38;4;50.568;2025-11-17 00:00:00;4;0;4;1;1;Entregue
416;COMERCIAL PRAIAS BELAS LTDA;SUP. FAVORITO MACAIBA LJ 04;Macaiba;RN;10100500;RN - MACAÍBA;290780;2025-11-12 00:00:00;4784.68;85;309.446;291130;2025-11-13 00:00:00;4550.92;81;268.358;2025-11-14 00:00:00;1;1;2;34;1;Entregue
861;SUPERMERCADO SAO BENTO LTDA;MERC. SAO BENTO;Tangará;RN;10101800;RN - TRAIRI;289325;2025-11-06 00:00:00;1025.16;21;121.944;289868;2025-11-07 00:00:00;965.64;20;111.216;2025-11-11 00:00:00;1;4;5;14;1;Entregue
615;SUPERSHOW BANDEIRANTES SUPERMERCADOS LTDA;SUP. BANDEIRANTES - R.SUPERSHOW;Natal;RN;10100101;RN - NATAL NORTE;290274;2025-11-10 00:00:00;2541.68;69;327.542;290315;2025-11-10 00:00:00;2448.8;68;316.814;;0;;;32;3;Devolvido
5834;ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA;SUPER ANCORA VARJOTA - FRANGOLANDIA  LJ03;Fortaleza;CE;10700100;CE - OPERADOR LOGÍST;290174;2025-11-10 00:00:00;2456.52;51;193.308;290199;2025-11-10 00:00:00;2375.94;50;191.796;;0;;;43;0;Em Rota
464;COMERCIAL VENANCIO LTDA;REDE MAIS JUCURUTU;Jucurutu;RN;10101100;RN - SERIDÓ 1;291071;2025-11-12 00:00:00;2305.32;50;285.078;291706;2025-11-14 00:00:00;2231.16;49;274.806;2025-11-19 00:00:00;2;5;7;21;1;Entregue
